Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
8810	BARI CENTRALE	05/12/17 05.30.00	05/12/17 05.30.00	0.0
8810	BARLETTA	05/12/17 06.00.00	05/12/17 05.58.30	-1.5
8810	FOGGIA	05/12/17 06.33.00	05/12/17 06.31.30	-1.5
8810	TERMOLI	05/12/17 07.20.00	05/12/17 07.17.30	-2.5
8810	PESCARA	05/12/17 08.08.00	05/12/17 08.07.30	-0.5
8810	S.BENEDETTO DEL TRONTO	05/12/17 08.38.00	05/12/17 08.47.00	9.0
8810	ANCONA	05/12/17 09.19.00	05/12/17 09.44.00	25.0
8810	PESARO	05/12/17 09.53.00	05/12/17 10.13.30	20.5
8810	RIMINI	05/12/17 10.15.00	05/12/17 10.34.00	19.0
8810	BOLOGNA C.LE	05/12/17 11.14.00	05/12/17 11.26.00	12.0
8810	MODENA	05/12/17 11.39.00	05/12/17 11.47.30	8.5
8810	REGGIO EMILIA	05/12/17 11.52.00	05/12/17 12.01.30	9.5
8810	PARMA	05/12/17 12.08.00	05/12/17 12.18.00	10.0
8810	PIACENZA	05/12/17 12.39.00	05/12/17 12.45.00	6.0
8810	MILANO CENTRALE	05/12/17 13.25.00	05/12/17 13.25.00	0.0
2276	RIMINI	05/12/17 05.20.00	05/12/17 05.21.00	1.0
2276	BELLARIA	05/12/17 05.29.00	05/12/17 05.32.00	3.0
2276	GATTEO A MARE	05/12/17 05.35.00	05/12/17 05.37.30	2.5
2276	CESENATICO	05/12/17 05.44.00	05/12/17 05.43.00	-1.0
2276	CERVIA-MILANO MARITTIMA	05/12/17 05.53.00	05/12/17 05.52.00	-1.0
2276	LIDO DI CLASSE-LIDO DI SAVIO	05/12/17 06.02.00	05/12/17 06.00.30	-1.5
2276	RAVENNA	05/12/17 06.20.00	05/12/17 06.23.00	3.0
2276	GODO	05/12/17 06.37.00	05/12/17 06.39.30	2.5
2276	RUSSI	05/12/17 06.41.00	05/12/17 06.42.00	1.0
2276	BAGNACAVALLO	05/12/17 06.48.00	05/12/17 06.49.30	1.5
2276	LUGO	05/12/17 06.55.00	05/12/17 06.56.30	1.5
2276	BARBIANO	05/12/17 07.01.00	05/12/17 07.03.00	2.0
2276	SOLAROLO	05/12/17 07.05.00	05/12/17 07.07.00	2.0
2276	CASTELBOLOGNESE	05/12/17 07.12.00	05/12/17 07.13.00	1.0
2276	IMOLA	05/12/17 07.19.00	05/12/17 07.22.00	3.0
2276	BOLOGNA C.LE	05/12/17 07.43.00	05/12/17 07.46.00	3.0
2276	ANZOLA	05/12/17 08.03.00	05/12/17 08.03.30	0.5
2276	SAMOGGIA	05/12/17 08.08.00	05/12/17 08.09.30	1.5
2276	CASTELFRANCO D'EMILIA	05/12/17 08.14.00	05/12/17 08.14.30	0.5
2276	MODENA	05/12/17 08.23.00	05/12/17 08.23.00	0.0
2276	RUBIERA	05/12/17 08.32.00	05/12/17 08.32.30	0.5
2276	REGGIO EMILIA	05/12/17 08.40.00	05/12/17 08.42.00	2.0
2276	S.ILARIO	05/12/17 08.53.00	05/12/17 08.53.00	0.0
2276	PARMA	05/12/17 09.03.00	05/12/17 09.00.30	-2.5
2276	FIDENZA	05/12/17 09.21.00	05/12/17 09.16.00	-5.0
2276	FIORENZUOLA	05/12/17 09.31.00	05/12/17 09.30.30	-0.5
2276	PIACENZA	05/12/17 09.48.00	05/12/17 09.44.30	-3.5
2276	CASALPUSTERLENGO	05/12/17 10.02.00	05/12/17 10.06.00	4.0
2276	LODI	05/12/17 10.13.00	05/12/17 10.22.30	9.5
2276	MILANO ROGOREDO	05/12/17 10.32.00	05/12/17 10.38.30	6.5
2276	MILANO LAMBRATE	05/12/17 10.38.00	05/12/17 10.45.00	7.0
2276	MILANO CENTRALE	05/12/17 10.45.00	05/12/17 10.53.30	8.5
2130	ANCONA	05/12/17 10.40.00	05/12/17 10.41.00	1.0
